"id","year","estado","estado_id","municipio","municipio_id","tomas"
"2112","2015","Jalisco","14","Tala","","49"
"2113","2015","Jalisco","14","Tlajomulco De Zúñiga","","94"
"2114","2015","Jalisco","14","Zapopan","","1"
"2115","2015","Jalisco","14","Zapotlanejo","","101"
"2116","2015","Jalisco","14","Union De San Antonio","","9"
"2117","2015","Jalisco","14","Ayotlan","","18"
"2118","2015","Jalisco","14","San Diego De La Union","","1"
"2119","2015","Jalisco","14","Tototlan","","18"
"2120","2015","Jalisco","14","Juanacatlan","","1"
"2121","2015","Jalisco","14","Encarnacion De Diaz","","2"
"2122","2015","Jalisco","14","El Salto","","2"
"2123","2015","Jalisco","14","Zúñiga","","1"
"2124","2015","México","15","Aculco","","8"
"2125","2015","México","15","Apaxco","","1"
"2126","2015","México","15","Atlacomulco","","4"
"2127","2015","México","15","Axapusco","","127"
"2128","2015","México","15","Calpulalpan","","2"
"2129","2015","México","15","Chiautla","","8"
"2130","2015","México","15","Coyotepec","","12"
"2131","2015","México","15","Cuautlancingo","","1"
"2132","2015","México","15","Huehuetoca","","15"
"2133","2015","México","15","Ixtlahuaca","","19"
"2134","2015","México","15","Jaltenco","","2"
"2135","2015","México","15","Jilotepec","","7"
"2136","2015","México","15","Melchor Ocampo","","18"
"2137","2015","México","15","Nextlalpan","","9"
"2138","2015","México","15","Nopaltepec","","3"
"2139","2015","México","15","Otumba","","51"
"2140","2015","México","15","Papalotla","","3"
"2141","2015","México","15","San Juan Teotihuacan De Arista","","4"
"2142","2015","México","15","Teoloyucan","","3"
"2143","2015","México","15","Tepeapulco","","3"
"2144","2015","México","15","Tepetlaoxtoc","","25"
"2145","2015","México","15","Tezoyuca","","10"
"2146","2015","México","15","Tlalnepantla De Baz","","1"
"2147","2015","México","15","Tlanalapa","","3"
"2148","2015","México","15","Toluca","","2"
"2149","2015","México","15","Tonanitla","","6"
"2150","2015","México","15","Zumpango","","1"
"2151","2015","México","15","Polotitlan","","20"
"2152","2015","México","15","Teotihuacan","","19"
"2153","2015","México","15","Almoloya De Juarez","","3"
"2154","2015","México","15","San Andres Chautla","","1"
"2155","2015","México","15","Soyaniquilpan De Juarez","","6"
"2156","2015","México","15","Tultitlan","","2"
"2157","2015","México","15","Cuautitlan Izcalli","","11"
"2158","2015","México","15","San Martin De Las Piramides","","1"
"2159","2015","México","15","Tecamac","","4"
"2160","2015","México","15","Ecatepec De Morelos","","1"
"2161","2015","México","15","Acolman","","34"
"2162","2015","México","15","San Andres Chiautla","","5"
"2163","2015","México","15","Jocotitlan","","2"
"2164","2015","Michoacán","16","Ecuandureo","","3"
"2165","2015","Michoacán","16","Uruapan","","1"
"2166","2015","Michoacán","16","Cuitzeo Del Porvenir","","64"
"2167","2015","Michoacán","16","Copandaro","","6"
"2168","2015","Michoacán","16","Tarimbaro","","8"
"2169","2015","Morelos","17","Cuernavaca","","3"
"2170","2015","Morelos","17","Huitzilac","","17"
"2171","2015","Oaxaca","20","Barrio De La Soledad","","19"
"2172","2015","Oaxaca","20","San Juan Guichicovi","","42"
"2173","2015","Oaxaca","20","Asuncion Ixtaltepec","","26"
"2174","2015","Oaxaca","20","Matias Romero Avendaño","","26"
"2175","2015","Oaxaca","20","Santa Maria Petapa","","19"
"2176","2015","Oaxaca","20","Asuncion Ixtepec","","2"
"2177","2015","Oaxaca","20","Acatlan De Perez Figueroa","","1"
"2178","2015","Puebla","21","Tepeaca","","1"
"2179","2015","Puebla","21","Acajete","","67"
"2180","2015","Puebla","21","Acatzingo","","103"
"2181","2015","Puebla","21","Ahuazotepec","","9"
"2182","2015","Puebla","21","Amozoc","","44"
"2183","2015","Puebla","21","Coronango","","34"
"2184","2015","Puebla","21","Cuautlancingo","","5"
"2185","2015","Puebla","21","Esperanza","","16"
"2186","2015","Puebla","21","Huauchinango","","10"
"2187","2015","Puebla","21","Huejotzingo","","9"
"2188","2015","Puebla","21","Jalpan","","8"
"2189","2015","Puebla","21","Palmar De Bravo","","82"
"2190","2015","Puebla","21","Puebla","","9"
"2191","2015","Puebla","21","Quecholac","","125"
"2192","2015","Puebla","21","San Miguel Xoxtla","","4"
"2193","2015","Puebla","21","San Salvador El Verde","","14"
"2194","2015","Puebla","21","Tecamachalco","","6"
"2195","2015","Puebla","21","Tepeaca","","155"
"2196","2015","Puebla","21","Tlahuapan","","4"
"2197","2015","Puebla","21","Tlaltenango","","4"
"2198","2015","Puebla","21","Venustiano Carranza","","12"
"2199","2015","Puebla","21","Xicotepec","","13"
"2200","2015","Puebla","21","San Martin Texmelucan","","21"
"2201","2015","Puebla","21","San Matias Tlalancaleca","","20"
"2202","2015","Puebla","21","Ciudad Serdan","","1"
"2203","2015","Puebla","21","Los Reyes De Juarez","","3"
"2204","2015","Puebla","21","Tlalancaleca","","1"
"2205","2015","Puebla","21","Hueyapan","","1"
"2206","2015","Puebla","21","Santa Rita Tlahuapan","","3"
"2207","2015","Puebla","21","Santa Maria Coronango","","1"
"2208","2015","Querétaro","22","Corregidora","","2"
"2209","2015","Querétaro","22","Pedro Escobedo","","5"
"2210","2015","Querétaro","22","Valle De Santiago","","1"
"2211","2015","Querétaro","22","San Juan Del Rio","","24"
"2212","2015","Querétaro","22","Santa Maria Del Rio","","1"
"2213","2015","Querétaro","22","Charco Blanco","","1"
"2214","2015","Querétaro","22","Querétaro","","1"
"2215","2015","Querétaro","22","San Juan Del Río","","2"
"2216","2015","Sinaloa","25","Ahome","","3"
"2217","2015","Sinaloa","25","Guasave","","21"
"2218","2015","Sinaloa","25","Mocorito","","45"
"2219","2015","Sinaloa","25","Salvador Alvarado","","79"
"2220","2015","Sinaloa","25","Culiacan","","48"
"2221","2015","Sinaloa","25","Mazatlan","","13"
"2222","2015","Sinaloa","25","Navolato","","1"
"2223","2015","Sonora","26","Cajeme","","4"
"2224","2015","Sonora","26","Empalme","","1"
"2225","2015","Sonora","26","Guaymas","","5"
"2226","2015","Sonora","26","Hermosillo","","8"
"2227","2015","Sonora","26","Bacum","","12"
"2228","2015","Tabasco","27","Centro","","18"
"2229","2015","Tabasco","27","Comalcalco","","14"
"2230","2015","Tabasco","27","Huimanguillo","","156"
"2231","2015","Tabasco","27","Jalapa","","3"
"2232","2015","Tabasco","27","Cardenas","","96"
"2233","2015","Tabasco","27","Cunduacan","","34"
"2234","2015","Tabasco","27","Paraiso","","15"
"2235","2015","Tamaulipas","28","Altamira","","514"
"2236","2015","Tamaulipas","28","Casas","","5"
"2237","2015","Tamaulipas","28","Ciudad Madero","","1"
"2238","2015","Tamaulipas","28","Hidalgo","","2"
"2239","2015","Tamaulipas","28","Llera","","10"
"2240","2015","Tamaulipas","28","Matamoros","","65"
"2241","2015","Tamaulipas","28","Reynosa","","51"
"2242","2015","Tamaulipas","28","Victoria","","21"
"2243","2015","Tamaulipas","28","Gonzalez","","145"
"2244","2015","Tamaulipas","28","Rio Bravo","","65"
"2245","2015","Tamaulipas","28","Mendez","","1"
"2246","2015","Tamaulipas","28","Ciudad Victoria","","2"
"2247","2015","Tlaxcala","29","Calpulalpan","","39"
"2248","2015","Tlaxcala","29","Nanacamilpa De Mariano Arista","","12"
"2249","2015","Tlaxcala","29","Nativitas","","6"
"2250","2015","Tlaxcala","29","Huamantla","","1"
"2251","2015","Veracruz","30","Acayucan","","14"
"2252","2015","Veracruz","30","Cazones De Herrera","","5"
"2253","2015","Veracruz","30","Chinameca","","7"
"2254","2015","Veracruz","30","Coatzintla","","4"
"2255","2015","Veracruz","30","Cosamaloapan De Carpio","","3"
"2256","2015","Veracruz","30","Hueyapan De Ocampo","","5"
"2257","2015","Veracruz","30","Isla","","8"
"2258","2015","Veracruz","30","Jesús Carranza","","3"
"2259","2015","Veracruz","30","Maltrata","","3"
"2260","2015","Veracruz","30","Nogales","","2"
"2261","2015","Veracruz","30","Oluta","","2"
"2262","2015","Veracruz","30","Omealca","","34"
"2263","2015","Veracruz","30","Soconusco","","6"
"2264","2015","Veracruz","30","Texistepec","","8"
"2265","2015","Veracruz","30","Tierra Blanca","","97"
"2266","2015","Veracruz","30","Tlalixcoyan","","2"
"2267","2015","Veracruz","30","Tres Valles","","5"
"2268","2015","Veracruz","30","Tuxpan","","5"
"2269","2015","Veracruz","30","Cosoleacaque","","1"
"2270","2015","Veracruz","30","Tihuatlan","","38"
"2271","2015","Veracruz","30","Juan Rodriguez Clara","","44"
"2272","2015","Veracruz","30","Jose Azueta","","7"
"2273","2015","Veracruz","30","Huiloapan De Cuauhtemoc","","7"
"2274","2015","Veracruz","30","Ixtaczoquitlan","","2"
"2275","2015","Veracruz","30","Sayula De Aleman","","9"
"2276","2015","Veracruz","30","Medellin","","1"
"2277","2015","Veracruz","30","Jaltipan","","8"
"2278","2015","Veracruz","30","Ursulo Galvan","","1"
"2279","2015","Veracruz","30","Rio Blanco","","2"
"2280","2015","Veracruz","30","Pueblo Viejo","","1"
"2281","2015","Veracruz","30","Villa Azueta","","1"
"2282","2015","Veracruz","30","Cuichapa","","1"
"2283","2015","Veracruz","30","Olmeaca","","1"
"2284","2015","Zacatecas","32","Guadalupe","","2"
"2285","2015","Zacatecas","32","Luis Moya","","2"
"2286","2015","San Luis Potosí","24","Santa Maria Del Rio","","20"
"2287","2015","San Luis Potosí","24","Villa De Reyes","","2"
"2288","2015","Nuevo León","19","Apodaca","","9"
"2289","2015","Nuevo León","19","General Bravo","","2"
"2290","2015","Nuevo León","19","General Escobedo","","7"
"2291","2015","Nuevo León","19","Linares","","1"
"2292","2015","Nuevo León","19","Los Ramones","","11"
"2293","2015","Nuevo León","19","Mina","","17"
"2294","2015","Nuevo León","19","Montemorelos","","9"
"2295","2015","Nuevo León","19","Santa Catarina","","15"
"2296","2015","Nuevo León","19","Pesqueria","","24"
"2297","2015","Nuevo León","19","Cadereyta Jimenez","","31"
"2298","2015","Nuevo León","19","Garcia","","5"
"2299","2015","Nuevo León","19","General Teran","","2"
"2300","2015","Nuevo León","19","Carmen","","1"
"2301","2015","Nuevo León","19","El Carmen","","1"
"2302","2015","Nuevo León","19","China","","1"
"2303","2015","Nuevo León","19","Escobedo","","1"
"2304","2016","Baja California","2","Ensenada","","1"
"2305","2016","Baja California","2","Mexicali","","1"
"2306","2016","Baja California","2","Playas De Rosarito","","9"
"2307","2016","Baja California","2","Tecate","","73"
"2308","2016","Baja California","2","Tijuana","","1"
"2309","2016","Chiapas","7","Reforma","","4"
"2310","2016","Chihuahua","8","Ahumada","","2"
"2311","2016","Chihuahua","8","Aldama","","3"
"2312","2016","Chihuahua","8","Chihuahua","","20"
"2313","2016","Chihuahua","8","Delicias","","1"
"2314","2016","Chihuahua","8","Jimenez","","11"
"2315","2016","Chihuahua","8","Rosales","","1"
"2316","2016","Coahuila","5","General Cepeda","","26"
"2317","2016","Coahuila","5","Parras","","16"
"2318","2016","Coahuila","5","Ramos Arizpe","","8"
"2319","2016","Ciudad de México","9","Gustavo A. Madero","","1"
"2320","2016","Ciudad de México","9","Tlalpan","","15"
"2321","2016","Durango","10","Gomez Palacio","","4"
"2322","2016","Durango","10","Tlahualilo","","3"
"2323","2016","Guanajuato","11","Abasolo","","14"
"2324","2016","Guanajuato","11","Apaseo El Alto","","30"
"2325","2016","Guanajuato","11","Apaseo El Grande","","16"
"2326","2016","Guanajuato","11","Celaya","","13"
"2327","2016","Guanajuato","11","Cortazar","","9"
"2328","2016","Guanajuato","11","Guanajuato","","25"
"2329","2016","Guanajuato","11","Irapuato","","437"
"2330","2016","Guanajuato","11","Leon","","106"
"2331","2016","Guanajuato","11","Penjamo","","83"
"2332","2016","Guanajuato","11","Pueblo Nuevo","","4"
"2333","2016","Guanajuato","11","Salamanca","","132"
"2334","2016","Guanajuato","11","San Diego De La Union","","1"
"2335","2016","Guanajuato","11","Silao","","240"
"2336","2016","Guanajuato","11","Uriangato","","10"
"2337","2016","Guanajuato","11","Valle De Santiago","","88"
"2338","2016","Guanajuato","11","Villagran","","25"
"2339","2016","Guanajuato","11","Yuriria","","76"
"2340","2016","Hidalgo","13","Ajacuba","","7"
"2341","2016","Hidalgo","13","Apan","","1"
"2342","2016","Hidalgo","13","Atitalaquia","","8"
"2343","2016","Hidalgo","13","Atotonilco De Tula","","12"
"2344","2016","Hidalgo","13","Cuautepec De Hinojosa","","71"
"2345","2016","Hidalgo","13","Epazoyucan","","9"
"2346","2016","Hidalgo","13","Huichapan","","23"
"2347","2016","Hidalgo","13","Mineral De La Reforma","","2"
"2348","2016","Hidalgo","13","Nopala De Villagran","","6"
"2349","2016","Hidalgo","13","Pachuca De Soto","","3"
"2350","2016","Hidalgo","13","San Agustin Tlaxiaca","","11"
"2351","2016","Hidalgo","13","Santiago Tulantepec De Lugo Guerrero","","5"
"2352","2016","Hidalgo","13","Singuilucan","","13"
"2353","2016","Hidalgo","13","Tepeapulco","","24"
"2354","2016","Hidalgo","13","Tepeji Del Rio De Ocampo","","5"
"2355","2016","Hidalgo","13","Tepetitlan","","17"
"2356","2016","Hidalgo","13","Tetepango","","9"
"2357","2016","Hidalgo","13","Tezontepec De Aldama","","28"
"2358","2016","Hidalgo","13","Tlahuelilpan","","6"
"2359","2016","Hidalgo","13","Tlanalapa","","30"
"2360","2016","Hidalgo","13","Tlaxcoapan","","12"
"2361","2016","Hidalgo","13","Tula De Allende","","41"
"2362","2016","Hidalgo","13","Tulancingo De Bravo","","1"
"2363","2016","Jalisco","14","Atotonilco El Alto","","25"
"2364","2016","Jalisco","14","Ayotlan","","3"
"2365","2016","Jalisco","14","Degollado","","19"
"2366","2016","Jalisco","14","El Arenal","","4"
"2367","2016","Jalisco","14","El Salto","","4"
"2368","2016","Jalisco","14","Encarnacion De Diaz","","14"
"2369","2016","Jalisco","14","Juanacatlan","","5"
"2370","2016","Jalisco","14","Lagos De Moreno","","8"
"2371","2016","Jalisco","14","Tala","","55"
"2372","2016","Jalisco","14","Tlajomulco De Zuñiga","","109"
"2373","2016","Jalisco","14","Tonala","","4"
"2374","2016","Jalisco","14","Tototlan","","22"
"2375","2016","Jalisco","14","Union De San Antonio","","4"
"2376","2016","Jalisco","14","Zapopan","","15"
"2377","2016","Jalisco","14","Zapotlanejo","","15"
"2378","2016","México","15","Acambay","","10"
"2379","2016","México","15","Acolman","","55"
"2380","2016","México","15","Aculco","","11"
"2381","2016","México","15","Almoloya De Juarez","","5"
"2382","2016","México","15","Atlacomulco","","10"
"2383","2016","México","15","Axapusco","","93"
"2384","2016","México","15","Chiautla","","6"
"2385","2016","México","15","Coyotepec","","8"
"2386","2016","México","15","Cuautitlan","","12"
"2387","2016","México","15","Ecatepec De Morelos","","10"
"2388","2016","México","15","Huehuetoca","","30"
"2389","2016","México","15","Ixtlahuaca","","20"
"2390","2016","México","15","Jilotepec","","4"
"2391","2016","México","15","Jocotitlan","","4"
"2392","2016","México","15","Melchor Ocampo","","21"
"2393","2016","México","15","Nextlalpan","","6"
"2394","2016","México","15","Otumba","","62"
"2395","2016","México","15","Ozumba","","1"
"2396","2016","México","15","Polotitlan","","29"
"2397","2016","México","15","San Martin De Las Piramides","","1"
"2398","2016","México","15","Soyaniquilpan De Juarez","","1"
"2399","2016","México","15","Tecamac","","9"
"2400","2016","México","15","Temascalapa","","2"
"2401","2016","México","15","Teotihuacan","","14"
"2402","2016","México","15","Tepetlaoxtoc","","16"
"2403","2016","México","15","Tezoyuca","","24"
"2404","2016","México","15","Toluca","","6"
"2405","2016","México","15","Tonanitla","","2"
"2406","2016","México","15","Tultepec","","1"
"2407","2016","México","15","Tultitlan","","5"
"2408","2016","México","15","Zumpango","","5"
"2409","2016","Michoacán","16","Copandaro","","51"
"2410","2016","Michoacán","16","Cuitzeo","","103"
"2411","2016","Michoacán","16","La Piedad","","2"
"2412","2016","Michoacán","16","Morelia","","7"
"2413","2016","Michoacán","16","Tarimbaro","","34"
"2414","2016","Morelos","17","Cuernavaca","","1"
"2415","2016","Morelos","17","Huitzilac","","56"
"2416","2016","Nuevo León","19","Apodaca","","13"
"2417","2016","Nuevo León","19","Cadereyta Jimenez","","8"
"2418","2016","Nuevo León","19","Cerralvo","","4"
"2419","2016","Nuevo León","19","China","","1"
"2420","2016","Nuevo León","19","Doctor Gonzalez","","2"
"2421","2016","Nuevo León","19","El Carmen","","3"
"2422","2016","Nuevo León","19","Garcia","","1"
"2423","2016","Nuevo León","19","General Bravo","","21"
"2424","2016","Nuevo León","19","General Escobedo","","10"
"2425","2016","Nuevo León","19","General Teran","","5"
"2426","2016","Nuevo León","19","General Zuazua","","1"
"2427","2016","Nuevo León","19","Hualahuises","","1"
"2428","2016","Nuevo León","19","Linares","","1"
"2429","2016","Nuevo León","19","Los Herreras","","1"
"2430","2016","Nuevo León","19","Los Ramones","","1"
"2431","2016","Nuevo León","19","Mina","","5"
"2432","2016","Nuevo León","19","Montemorelos","","14"
"2433","2016","Nuevo León","19","Pesqueria","","4"
"2434","2016","Nuevo León","19","Santa Catarina","","25"
"2435","2016","Oaxaca","20","Acatlan De Perez Figueroa","","2"
"2436","2016","Oaxaca","20","Asuncion Ixtaltepec","","14"
"2437","2016","Oaxaca","20","El Barrio De La Soledad","","25"
"2438","2016","Oaxaca","20","Matias Romero Avendaño","","33"
"2439","2016","Oaxaca","20","San Blas Atempa","","2"
"2440","2016","Oaxaca","20","San Juan Guichicovi","","31"
"2441","2016","Oaxaca","20","Santa Maria Petapa","","14"
"2442","2016","Puebla","21","Acajete","","180"
"2443","2016","Puebla","21","Acatzingo","","118"
"2444","2016","Puebla","21","Ahuazotepec","","14"
"2445","2016","Puebla","21","Amozoc","","41"
"2446","2016","Puebla","21","Coronango","","41"
"2447","2016","Puebla","21","Cuautlancingo","","12"
"2448","2016","Puebla","21","Esperanza","","74"
"2449","2016","Puebla","21","Huauchinango","","12"
"2450","2016","Puebla","21","Huejotzingo","","1"
"2451","2016","Puebla","21","Jalpan","","8"
"2452","2016","Puebla","21","Los Reyes De Juarez","","4"
"2453","2016","Puebla","21","Palmar De Bravo","","283"
"2454","2016","Puebla","21","Puebla","","3"
"2455","2016","Puebla","21","Quecholac","","138"
"2456","2016","Puebla","21","San Martin Texmelucan","","75"
"2457","2016","Puebla","21","San Matias Tlalancaleca","","75"
"2458","2016","Puebla","21","San Miguel Xoxtla","","2"
"2459","2016","Puebla","21","San Salvador El Verde","","28"
"2460","2016","Puebla","21","Tecamachalco","","15"
"2461","2016","Puebla","21","Tepeaca","","352"
"2462","2016","Puebla","21","Tlahuapan","","16"
"2463","2016","Puebla","21","Tlaltenango","","3"
"2464","2016","Puebla","21","Venustiano Carranza","","13"
"2465","2016","Puebla","21","Xicotepec","","25"
"2466","2016","Querétaro","22","Corregidora","","25"
"2467","2016","Querétaro","22","Huimilpan","","3"
"2468","2016","Querétaro","22","Pedro Escobedo","","8"
"2469","2016","Querétaro","22","Querétaro","","9"
"2470","2016","Querétaro","22","San Juan Del Rio","","119"
"2471","2016","San Luis Potosí","24","San Luis Potosí","","1"
"2472","2016","San Luis Potosí","24","Santa Maria Del Rio","","2"
"2473","2016","San Luis Potosí","24","Santo Domingo","","1"
"2474","2016","Sinaloa","25","Ahome","","2"
"2475","2016","Sinaloa","25","Culiacan","","9"
"2476","2016","Sinaloa","25","Guasave","","19"
"2477","2016","Sinaloa","25","Mazatlan","","14"
"2478","2016","Sinaloa","25","Mocorito","","8"
"2479","2016","Sinaloa","25","Salvador Alvarado","","67"
"2480","2016","Sonora","26","Bacum","","4"
"2481","2016","Sonora","26","Cajeme","","1"
"2482","2016","Sonora","26","Empalme","","4"
"2483","2016","Sonora","26","Guaymas","","9"
"2484","2016","Sonora","26","Hermosillo","","1"
"2485","2016","Tabasco","27","Cardenas","","80"
"2486","2016","Tabasco","27","Centro","","2"
"2487","2016","Tabasco","27","Cunduacan","","9"
"2488","2016","Tabasco","27","Huimanguillo","","75"
"2489","2016","Tamaulipas","28","Altamira","","443"
"2490","2016","Tamaulipas","28","Ciudad Madero","","3"
"2491","2016","Tamaulipas","28","Gonzalez","","155"
"2492","2016","Tamaulipas","28","Llera","","2"
"2493","2016","Tamaulipas","28","Matamoros","","80"
"2494","2016","Tamaulipas","28","Reynosa","","89"
"2495","2016","Tamaulipas","28","Rio Bravo","","158"
"2496","2016","Tamaulipas","28","Valle Hermoso","","7"
"2497","2016","Tamaulipas","28","Victoria","","5"
"2498","2016","Tlaxcala","29","Calpulalpan","","88"
"2499","2016","Tlaxcala","29","Nanacamilpa De Mariano Arista","","14"
"2500","2016","Tlaxcala","29","Nativitas","","17"
"2501","2016","Tlaxcala","29","Xaloztoc","","1"
"2502","2016","Veracruz","30","Acayucan","","94"
"2503","2016","Veracruz","30","Amatlan De Los Reyes","","7"
"2504","2016","Veracruz","30","Camerino Z. Mendoza","","2"
"2505","2016","Veracruz","30","Cazones De Herrera","","9"
"2506","2016","Veracruz","30","Chinameca","","19"
"2507","2016","Veracruz","30","Coatzintla","","4"
"2508","2016","Veracruz","30","Cosamaloapan De Carpio","","13"
"2509","2016","Veracruz","30","Cosoleacaque","","13"
"2510","2016","Veracruz","30","Cuichapa","","23"
"2511","2016","Veracruz","30","Fortin","","2"
"2512","2016","Veracruz","30","Hueyapan De Ocampo","","59"
"2513","2016","Veracruz","30","Huiloapan De Cuauhtemoc","","7"
"2514","2016","Veracruz","30","Isla","","15"
"2515","2016","Veracruz","30","Ixtaczoquitlan","","16"
"2516","2016","Veracruz","30","Jaltipan","","9"
"2517","2016","Veracruz","30","Jesus Carranza","","1"
"2518","2016","Veracruz","30","Jose Azueta","","4"
"2519","2016","Veracruz","30","Juan Rodriguez Clara","","80"
"2520","2016","Veracruz","30","Maltrata","","10"
"2521","2016","Veracruz","30","Minatitlan","","6"
"2522","2016","Veracruz","30","Nogales","","4"
"2523","2016","Veracruz","30","Oluta","","4"
"2524","2016","Veracruz","30","Omealca","","92"
"2525","2016","Veracruz","30","Oteapan","","4"
"2526","2016","Veracruz","30","Pueblo Viejo","","1"
"2527","2016","Veracruz","30","Rafael Delgado","","3"
"2528","2016","Veracruz","30","Rio Blanco","","3"
"2529","2016","Veracruz","30","San Juan Evangelista","","5"
"2530","2016","Veracruz","30","Sayula De Aleman","","9"
"2531","2016","Veracruz","30","Soconusco","","5"
"2532","2016","Veracruz","30","Texistepec","","24"
"2533","2016","Veracruz","30","Tierra Blanca","","92"
"2534","2016","Veracruz","30","Tihuatlan","","19"
"2535","2016","Veracruz","30","Tres Valles","","4"
"2536","2016","Veracruz","30","Tuxpan","","5"
"2537","2016","Veracruz","30","Veracruz","","1"
"2538","2017","Baja California","2","Mexicali","","2"
"2539","2017","Baja California","2","Tecate","","10"
"2540","2017","Baja California","2","Tijuana","","1"
"2541","2017","Chihuahua","8","Chihuahua","","1"
"2542","2017","Coahuila","5","General Cepeda","","1"
"2543","2017","Coahuila","5","Ramos Arizpe","","1"
"2544","2017","Guanajuato","11","Apaseo El Alto","","2"
"2545","2017","Guanajuato","11","Apaseo El Grande","","1"
"2546","2017","Guanajuato","11","Celaya","","1"
"2547","2017","Guanajuato","11","Cortazar","","1"
"2548","2017","Guanajuato","11","Irapuato","","31"
"2549","2017","Guanajuato","11","Leon","","16"
"2550","2017","Guanajuato","11","Penjamo","","16"
"2551","2017","Guanajuato","11","Salamanca","","5"
"2552","2017","Guanajuato","11","Silao","","42"
"2553","2017","Guanajuato","11","Valle De Santiago","","9"
"2554","2017","Guanajuato","11","Villagran","","1"
"2555","2017","Guanajuato","11","Yuriria","","8"
"2556","2017","Hidalgo","13","Ajacuba","","1"
"2557","2017","Hidalgo","13","Atitalaquia","","1"
"2558","2017","Hidalgo","13","Cuautepec De Hinojosa","","11"
"2559","2017","Hidalgo","13","Epazoyucan","","1"
"2560","2017","Hidalgo","13","Huichapan","","1"
"2561","2017","Hidalgo","13","Pachuca De Soto","","4"
"2562","2017","Hidalgo","13","San Agustin Tlaxiaca","","3"
"2563","2017","Hidalgo","13","Santiago Tulantepec De Lugo Guerrero","","1"
"2564","2017","Hidalgo","13","Singuilucan","","1"
"2565","2017","Hidalgo","13","Tepeapulco","","2"
"2566","2017","Hidalgo","13","Tepeji Del Rio De Ocampo","","2"
"2567","2017","Hidalgo","13","Tepetitlan","","10"
"2568","2017","Hidalgo","13","Tezontepec De Aldama","","2"
"2569","2017","Hidalgo","13","Tlahuelilpan","","1"
"2570","2017","Hidalgo","13","Tlanalapa","","15"
"2571","2017","Hidalgo","13","Tlaxcoapan","","2"
"2572","2017","Hidalgo","13","Tula De Allende","","8"
"2573","2017","Jalisco","14","Atotonilco El Alto","","6"
"2574","2017","Jalisco","14","Ayotlan","","1"
"2575","2017","Jalisco","14","Degollado","","4"
"2576","2017","Jalisco","14","El Salto","","3"
"2577","2017","Jalisco","14","Juanacatlan","","5"
"2578","2017","Jalisco","14","Tala","","5"
"2579","2017","Jalisco","14","Tlajomulco De Zuñiga","","13"
"2580","2017","Jalisco","14","Tototlan","","6"
"2581","2017","Jalisco","14","Union De San Antonio","","2"
"2582","2017","Jalisco","14","Zapopan","","3"
"2583","2017","Jalisco","14","Zapotlanejo","","2"
"2584","2017","México","15","Acambay","","2"
"2585","2017","México","15","Acolman","","5"
"2586","2017","México","15","Aculco","","3"
"2587","2017","México","15","Atlacomulco","","2"
"2588","2017","México","15","Axapusco","","18"
"2589","2017","México","15","Chiautla","","2"
"2590","2017","México","15","Cuautitlan","","8"
"2591","2017","México","15","Huehuetoca","","1"
"2592","2017","México","15","Ixtlahuaca","","1"
"2593","2017","México","15","Jilotepec","","1"
"2594","2017","México","15","Jocotitlan","","1"
"2595","2017","México","15","Melchor Ocampo","","4"
"2596","2017","México","15","Otumba","","5"
"2597","2017","México","15","Polotitlan","","6"
"2598","2017","México","15","Teotihuacan","","3"
"2599","2017","México","15","Tepetlaoxtoc","","1"
"2600","2017","México","15","Tezoyuca","","4"
"2601","2017","Michoacán","16","Cuitzeo","","17"
"2602","2017","Michoacán","16","Tarimbaro","","7"
"2603","2017","Morelos","17","Huitzilac","","13"
"2604","2017","Nuevo León","19","Apodaca","","3"
"2605","2017","Nuevo León","19","China","","1"
"2606","2017","Nuevo León","19","Doctor Gonzalez","","1"
"2607","2017","Nuevo León","19","General Bravo","","1"
"2608","2017","Nuevo León","19","General Escobedo","","3"
"2609","2017","Nuevo León","19","General Teran","","2"
"2610","2017","Nuevo León","19","General Zuazua","","1"
"2611","2017","Nuevo León","19","Los Ramones","","1"
"2612","2017","Nuevo León","19","Mina","","2"
"2613","2017","Nuevo León","19","Montemorelos","","4"
"2614","2017","Nuevo León","19","Santa Catarina","","1"
"2615","2017","Oaxaca","20","Acatlan De Perez Figueroa","","1"
"2616","2017","Oaxaca","20","Asuncion Ixtaltepec","","3"
"2617","2017","Oaxaca","20","Matias Romero Avendaño","","1"
"2618","2017","Oaxaca","20","San Juan Guichicovi","","1"
"2619","2017","Oaxaca","20","Santa Maria Petapa","","5"
"2620","2017","Puebla","21","Acajete","","20"
"2621","2017","Puebla","21","Acatzingo","","5"
"2622","2017","Puebla","21","Amozoc","","5"
"2623","2017","Puebla","21","Coronango","","1"
"2624","2017","Puebla","21","Esperanza","","3"
"2625","2017","Puebla","21","Huauchinango","","2"
"2626","2017","Puebla","21","Jalpan","","2"
"2627","2017","Puebla","21","Palmar De Bravo","","8"
"2628","2017","Puebla","21","Quecholac","","27"
"2629","2017","Puebla","21","San Martin Texmelucan","","20"
"2630","2017","Puebla","21","San Matias Tlalancaleca","","10"
"2631","2017","Puebla","21","Tepeaca","","20"
"2632","2017","Puebla","21","Tlaltenango","","1"
"2633","2017","Puebla","21","Xicotepec","","1"
"2634","2017","Querétaro","22","Corregidora","","2"
"2635","2017","Querétaro","22","Pedro Escobedo","","2"
"2636","2017","Querétaro","22","San Juan Del Rio","","8"
"2637","2017","Sinaloa","25","Culiacan","","13"
