CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,557,B,134,102,144,17,1,1,11,3,30,11,0,0,0,0,0,0,0,0,0,0,0,4,0,458,22,480,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,558,B,100,90,157,0,109,1,15,1,33,2,0,1,0,0,0,0,0,0,0,0,0,4,0,513,11,524,734,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,558,C01,90,105,162,2,84,4,12,3,27,0,2,0,0,0,0,1,0,0,0,0,0,6,0,498,12,510,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,558,C02,109,99,146,2,85,3,13,2,32,1,0,0,0,0,0,0,0,0,0,0,0,7,0,499,11,510,733,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,559,B,72,119,112,1,58,4,11,0,17,0,0,0,0,0,0,2,0,0,0,0,0,1,0,397,6,403,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,559,C01,78,97,127,4,69,2,11,1,20,0,0,0,0,0,0,2,0,0,0,0,0,0,5,416,8,424,589,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,559,C02,82,121,106,5,57,1,2,2,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,396,4,400,589,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,560,B,78,64,113,6,81,1,10,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,372,4,376,626,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,560,C01,78,116,87,1,69,1,15,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,4,383,18,401,626,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,560,C02,53,84,106,5,86,1,9,0,27,4,1,0,0,0,0,0,0,0,0,0,0,6,1,383,10,393,625,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,560,C03,73,112,119,0,98,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,62,0,494,9,503,625,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,561,B,70,63,130,1,62,0,11,0,23,2,0,0,0,0,0,0,0,0,0,0,0,7,0,369,10,379,571,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,561,C01,79,60,158,3,60,1,9,0,26,0,0,1,0,0,0,0,0,0,0,0,0,5,0,402,2,404,571,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,561,C02,74,56,146,4,64,1,10,1,14,3,1,0,0,0,0,0,0,0,0,0,0,2,0,376,10,386,570,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,561,C03,77,63,166,0,47,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,377,9,386,570,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,562,B,62,75,148,5,63,3,11,1,23,1,0,0,0,0,0,2,1,0,0,0,0,9,0,404,14,418,678,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,562,C01,65,90,118,4,85,4,15,0,25,0,0,1,0,0,0,2,0,0,0,0,0,5,0,414,7,421,677,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,562,C02,66,86,125,7,83,0,6,1,26,2,0,0,0,0,0,0,0,0,0,0,0,5,0,407,9,416,677,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,563,B,35,99,144,3,105,2,5,2,25,8,0,0,0,0,0,0,0,0,0,0,0,0,4,432,16,448,652,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,563,C01,32,98,146,7,91,2,4,2,33,7,0,0,0,0,0,1,0,0,0,0,0,4,0,427,17,444,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,563,C02,33,102,134,2,128,2,3,2,32,9,0,0,0,0,0,0,0,0,0,0,0,9,0,456,11,467,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,564,B,62,73,83,1,83,2,22,0,23,2,0,0,0,0,0,0,0,0,0,0,0,3,0,354,7,361,627,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,564,C01,49,106,84,4,83,5,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,3,370,7,377,626,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,564,C02,68,88,96,2,62,3,16,1,23,1,0,0,0,0,0,0,0,0,0,0,0,5,0,365,13,378,626,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,565,B,82,65,71,0,79,1,14,0,29,0,1,0,0,0,0,0,0,0,0,0,0,8,0,350,5,355,559,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,565,C01,64,75,95,0,60,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,339,11,350,558,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,566,B,33,116,142,2,145,5,4,3,5,0,0,0,0,0,0,1,1,0,0,0,0,5,0,462,19,481,658,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,566,C01,37,143,124,0,127,7,11,1,11,1,0,0,0,0,0,1,0,0,0,0,0,3,0,466,10,476,657,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,567,B,62,90,116,4,126,3,4,0,12,2,1,0,0,0,0,1,0,0,0,0,0,1,0,422,26,448,647,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,567,C01,38,81,120,0,120,7,11,0,16,1,0,1,1,0,0,1,0,0,0,0,0,0,1,398,21,419,646,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,568,B,43,62,83,2,88,3,3,3,20,2,0,0,0,0,0,0,0,0,1,0,0,5,0,315,10,325,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,568,C01,51,56,99,4,70,0,5,3,27,0,1,0,0,0,0,0,0,0,0,0,0,3,0,319,6,325,589,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,569,B,33,87,71,3,18,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,231,0,231,418,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_12.pdf
4,29,TLAXCALA,12,TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,569,C01,36,40,77,3,25,3,8,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,215,0,215,418,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_12.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,570,B,52,44,83,3,178,2,4,16,43,3,0,1,0,0,0,0,0,0,0,0,0,6,0,435,10,445,624,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,570,C01,41,49,88,4,179,1,2,20,28,5,0,0,0,0,0,0,0,0,0,0,0,9,0,426,10,436,624,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,570,C02,39,53,71,1,192,1,5,15,29,3,1,0,0,0,0,1,0,0,0,0,0,4,0,415,11,426,623,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,570,C03,50,54,75,2,182,4,5,10,24,5,0,1,0,0,0,0,0,0,0,0,0,8,0,420,16,436,623,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,571,B,32,32,51,4,196,0,1,11,32,6,0,0,0,0,0,0,0,0,0,0,0,5,1,371,5,376,532,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,571,C01,31,56,59,1,197,0,1,10,16,3,1,0,0,0,0,1,0,0,0,0,0,3,2,381,14,395,532,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,571,C02,33,60,72,2,189,3,3,6,19,3,0,0,0,0,0,0,0,0,0,0,0,3,0,393,7,400,531,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,572,B,31,53,74,2,163,2,1,9,25,10,0,0,0,0,0,0,0,0,0,0,0,4,0,374,17,391,551,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,572,C01,41,60,84,0,155,3,1,11,22,6,1,0,0,0,0,1,0,0,0,0,0,2,0,387,6,393,550,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,572,C02,40,64,96,3,144,1,3,6,13,5,0,1,0,0,0,0,0,0,0,0,0,3,0,379,15,394,550,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,573,B,38,48,82,1,182,1,2,10,25,1,0,0,0,0,0,0,0,0,0,0,0,4,0,394,11,405,608,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,573,C01,37,67,81,3,163,1,3,9,21,6,0,0,0,0,0,2,0,0,0,0,0,6,0,399,9,408,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,573,C02,34,46,95,4,171,2,2,5,29,3,0,2,0,0,0,0,0,0,0,0,0,4,0,397,9,406,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,574,B,55,43,84,2,174,1,1,10,38,4,0,0,0,0,0,0,1,0,0,0,0,6,0,419,16,435,656,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,574,C01,30,46,75,2,172,5,1,8,54,6,0,2,0,0,0,0,0,0,0,0,0,9,0,410,5,415,655,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,574,C02,47,53,82,3,162,2,2,11,29,4,0,0,0,0,0,0,0,0,0,0,0,11,1,407,11,418,655,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,13,ZACATELCO,42,SANTO TORIBIO XICOHTZINCO,574,C03,41,64,76,7,171,3,6,5,34,7,2,0,0,0,0,1,0,0,0,0,0,7,0,424,11,435,655,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_13.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,B,167,122,76,2,3,10,8,2,37,10,0,0,0,0,0,1,2,0,0,0,0,9,0,449,13,462,677,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,C01,139,79,113,7,2,15,13,2,25,13,0,3,0,0,0,0,0,0,0,0,0,7,0,418,16,434,677,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,C02,133,93,118,8,2,11,22,3,26,9,2,0,0,0,1,0,0,0,0,0,0,1,0,429,19,448,676,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,S01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No instalada,,,
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,576,B,117,82,104,2,3,13,11,3,24,3,1,0,0,0,0,0,0,0,0,0,0,6,0,369,9,378,542,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,576,C01,94,65,101,3,3,15,13,0,19,9,0,1,0,0,0,0,0,0,0,1,0,11,0,335,11,346,542,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,576,C02,75,82,118,4,3,9,11,2,25,12,0,0,0,0,0,0,0,0,0,0,0,12,0,353,8,361,542,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,577,B,110,115,138,4,3,14,4,0,36,2,0,0,0,0,0,0,0,0,0,0,0,7,0,433,20,453,621,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,578,B,96,114,92,5,3,17,19,4,17,0,1,0,0,0,0,0,1,0,0,0,0,8,0,377,12,389,498,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,578,C01,89,123,84,4,1,8,17,2,15,1,2,0,0,0,0,0,0,0,0,0,0,5,0,351,6,357,498,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,579,B,102,96,144,1,6,26,12,0,23,3,0,0,0,0,0,0,0,0,0,0,0,10,0,423,10,433,616,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,579,C01,86,107,139,3,1,12,18,2,23,1,0,0,0,0,0,0,0,0,0,0,0,12,0,404,17,421,615,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
